equipo,id_jugador,jugador,feat3
"Alavés,""49370,0"",Víctor Laguardia,""0,7048145224940805"""
"Alavés,""55179,0"",Mubarak Wakaso,""0,7732283464566929"""
"Alavés,""55378,0"",Manuel Alejandro García Sánchez,""0,7427652733118971"""
"Alavés,""80956,0"",Tomás Pina,""0,8282732447817837"""
"Alavés,""82970,0"",John Guidetti,""0,6923076923076923"""
"Alavés,""83091,0"",Borja González Tomás,""0,6178343949044586"""
"Alavés,""84471,0"",Ibai Gómez,""0,7225548902195609"""
"Alavés,""84700,0"",Darko Brasanac,""0,7980613893376414"""
"Alavés,""90728,0"",Joaquín Navarro Jiménez,""0,7910085054678008"""
